,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate
3438,Rhode Island,03-21-2021,133039,2595,,,12558.419651091555,3323071.0,1.9505558520433857,313686.36376079544
3439,South Carolina,03-21-2021,541582,9007,,,10518.781971575814,5443276.0,1.663090723103796,105721.07908887537
3440,South Dakota,03-21-2021,115867,1923,,,13097.362938714241,712963.0,1.6596615084536581,80591.84386300258
3441,Tennessee,03-21-2021,798621,11709,,,11694.254678530671,7060847.0,1.4661522799926374,103392.40148222905
3442,Texas,03-21-2021,2754616,47346,,,9500.02519323348,20683375.0,1.7187876640519042,71332.11437859053
3443,Utah,03-21-2021,381629,2062,,,11903.742968560413,3007682.0,0.5403153324301875,93815.38997079812
3444,Vermont,03-21-2021,17740,219,,,2842.998834915359,1243565.0,1.234498308906426,199292.77599444863
3445,Virginia,03-21-2021,604904,10117,,,7086.9035614588865,6295968.0,1.6724967928795311,73761.98213605992
3446,Washington,03-21-2021,354782,5174,,,4659.054303192442,5671210.0,1.4583603452260825,74475.24213406544
3447,West Virginia,03-21-2021,137826,2606,,,7690.552170106582,2382122.0,1.8907898364604647,132920.01158387118
3448,Wisconsin,03-21-2021,629407,7240,,,10810.032367906617,7379734.0,1.1502890816276272,126746.5462038728
3449,Wyoming,03-21-2021,55581,693,,,9603.479168358503,669237.0,1.2468289523398284,115633.1046255868
3450,Alabama,03-22-2021,511779,10436,,,10437.68489257493,2378119.0,2.0391614349162435,48501.514831685934
3451,Alaska,03-22-2021,61517,310,,,8397.9796184787,1824902.0,0.5045983559860014,249458.61156866635
3452,Arizona,03-22-2021,836737,16745,,,11495.666063126235,8321966.0,2.0012261917424468,114332.86937794117
3453,Arkansas,03-22-2021,328707,5544,,,10892.25807905351,2813478.0,1.686608438518194,93229.31509137107
3454,California,03-22-2021,3645303,57662,,,9223.697689699715,52250830.0,1.5810725676693131,132239.66163584366
3455,Colorado,03-22-2021,450934,6070,,,7830.433622933922,6742446.0,1.3460949939458993,117082.04717146266
3456,Connecticut,03-22-2021,299667,7841,,,8405.129797404808,6877464.0,2.6165710605438703,192900.7117800053
3457,Delaware,03-22-2021,92429,1531,,,9491.930282902224,1521536.0,1.6564065390732343,156253.05515504786
3458,Florida,03-22-2021,2011211,32779,,,9364.166252710893,23357150.0,1.6298140771903098,108750.51687242466
3459,Georgia,03-22-2021,1046382,18556,,,9855.329301658228,7629922.0,1.773348547662326,71862.2776920539
3460,Hawaii,03-22-2021,29915,454,,,2062.1920625593275,1215107.0,1.5514761285019525,85820.39901912038
3461,Idaho,03-22-2021,177760,1946,,,9947.03606192276,664181.0,1.0947344734473448,37166.023619734035
3462,Illinois,03-22-2021,1222992,23379,,,9651.272693956143,19629022.0,1.911623297617646,154902.92989460632
3463,Indiana,03-22-2021,678416,12947,,,10077.152867427516,8649905.0,1.9084160750925685,128485.19930798447
3464,Iowa,03-22-2021,346217,5675,,,10973.353998484978,1351996.0,1.6391453914741332,42851.537366841316
3465,Kansas,03-22-2021,301898,4806,,,10362.700347439377,1298420.0,1.5919283996581628,44568.48798310103
3466,Kentucky,03-22-2021,421121,5799,,,9425.958435185386,4088421.0,1.3770389033080754,91511.19609693905
3467,Louisiana,03-22-2021,441066,10030,,,9487.751016715303,5885264.0,2.2740360853024257,126597.65091763585
3468,Maine,03-22-2021,48642,729,,,3618.6256334566274,1706995.0,1.4987048229924755,126988.52561947072
3469,Maryland,03-22-2021,400705,8184,,,6627.955829617182,8494731.0,2.042400269524962,140509.10732953117
3470,Massachusetts,03-22-2021,615874,16894,,,8935.41867156242,18008712.0,2.743093554850505,261279.71217422755
3471,Michigan,03-22-2021,696838,16912,,,6977.550594746674,11104442.0,2.4269629383012985,111190.5577500509
3472,Minnesota,03-22-2021,506376,6850,,,8978.883728583709,7451672.0,1.3527497353745044,132130.4652502149
3473,Mississippi,03-22-2021,302932,6956,,,10178.657049764646,1804394.0,2.2962248953560533,60628.48331854353
3474,Missouri,03-22-2021,575562,8719,,,9377.902274372913,4747454.0,1.5148672080505663,77352.50010264886
3475,Montana,03-22-2021,103098,1414,,,9646.343768303614,1170524.0,1.371510601563561,109519.84415846883
3476,Nebraska,03-22-2021,206571,2135,,,10678.77097282476,2520903.0,1.0335429464929733,130319.09504096345
3477,Nevada,03-22-2021,301334,5174,,,9783.07592212862,2883938.0,1.7170315994876115,93629.60837048512
3478,New Hampshire,03-22-2021,80750,1217,,,5938.761986922221,1589271.0,1.5071207430340556,116882.99940207884
3479,New Jersey,03-22-2021,869037,24181,,,9784.0397469543,11645357.0,2.7825052328036666,131109.07332538484
3480,New Mexico,03-22-2021,189893,3892,,,9056.198669514775,2919549.0,2.049575287135387,139236.38980574955
3481,New York,03-22-2021,1785565,49444,,,9178.60231347875,42798540.0,2.769095496383497,220003.62812751863
3482,North Carolina,03-22-2021,898102,11836,,,8563.070242381735,10211781.0,1.3178903955230028,97365.55313630213
3483,North Dakota,03-22-2021,101701,1492,,,13345.502072009893,1449147.0,1.4670455551076194,190161.2992118752
3484,Ohio,03-22-2021,1001194,18931,,,8565.193214190998,10700920.0,1.8317129347559007,91546.1412769161
3485,Oklahoma,03-22-2021,436730,4788,,,11004.629551240076,3671020.0,1.0995521873923528,92773.48759947947
3486,Oregon,03-22-2021,161706,2365,,,3833.951713916728,4038731.0,1.4625307657106106,95755.87572198076
3487,Pennsylvania,03-22-2021,991089,24774,,,7734.345030291777,11263489.0,2.504469019845478,87982.33618229168
3488,Rhode Island,03-22-2021,134039,2604,,,12652.81617880968,3323071.0,1.9427181641164144,313686.36376079544
3489,South Carolina,03-22-2021,542203,9027,,,10530.843235806067,5464266.0,1.6648745949395338,106128.75370432304
3490,South Dakota,03-22-2021,115972,1923,,,13109.231918739311,712963.0,1.6581588659331563,80591.84386300258
3491,Tennessee,03-22-2021,801645,11713,,,11738.535289919397,7060847.0,1.4611205708262385,103392.40148222905
3492,Texas,03-22-2021,2757552,47446,,,9510.15076934548,20739846.0,1.7205840542626214,71526.86962675837
3493,Utah,03-22-2021,381788,2062,,,11908.702484561556,3013340.0,0.5400903119008454,93991.87387982
3494,Vermont,03-22-2021,17839,219,,,2858.8644992139284,1252179.0,1.2276472896462811,200673.24904765948
3495,Virginia,03-22-2021,605967,10127,,,7099.35740287146,6313570.0,1.6712131188662092,73968.20275369313
3496,Washington,03-22-2021,355986,5183,,,4674.8654248982875,5671210.0,1.4559561331063582,74475.24213406544
3497,West Virginia,03-22-2021,138102,2612,,,7705.952692496765,2387879.0,1.8913556646536616,133241.2463932925
3498,Wisconsin,03-22-2021,629787,7240,,,10816.55884806938,7402565.0,1.1495950218089608,127138.66743702033
3499,Wyoming,03-22-2021,55730,693,,,9629.223908397105,669237.0,1.2434954243674858,115633.1046255868
3500,Alabama,03-23-2021,511789,10450,,,10437.888841640688,2379815.0,2.0418570934506213,48536.10459323889
3501,Alaska,03-23-2021,61694,312,,,8422.03828882707,1843027.0,0.5064030773725471,251936.2445235768
3502,Arizona,03-23-2021,837244,16798,,,11502.631576416556,8342836.0,2.006344625939392,114619.59573369868
3503,Arkansas,03-23-2021,328946,5547,,,10900.177745141833,2815482.0,1.6862950149872624,93295.72099447149
3504,California,03-23-2021,3647808,57843,,,9229.905895196023,52408982.0,1.5848350713652894,132639.92258800525
3505,Colorado,03-23-2021,452304,6074,,,7854.223565726923,6744675.0,1.342902118928862,117120.75358203605
3506,Connecticut,03-23-2021,300565,7845,,,8430.317110515927,6952641.0,2.6100843411574868,195009.29378195922
3507,Delaware,03-23-2021,92609,1535,,,9510.415254620217,1523828.0,1.6575062898854322,156488.4304615903
3508,Florida,03-23-2021,2016513,32820,,,9388.852279921297,23454784.0,1.6275620340657362,109205.09921506162
3509,Georgia,03-23-2021,1048173,18588,,,9872.197801669954,7641150.0,1.7733713804877629,71968.02840011178
3510,Hawaii,03-23-2021,29916,454,,,2064.875920987208,1221397.0,1.5494595703926666,86264.64821678796
3511,Idaho,03-23-2021,178119,1951,,,9967.124866750792,666289.0,1.0953351411135253,37283.98239571588
3512,Illinois,03-23-2021,1224804,23391,,,9665.572138369063,19676396.0,1.9097749517473817,155276.78302905321
3513,Indiana,03-23-2021,679079,12959,,,10087.001031903448,8662932.0,1.9083199451021158,128678.70162869035
3514,Iowa,03-23-2021,346984,5683,,,10997.664077183708,1353498.0,1.6378276808152537,42899.14328366724
3515,Kansas,03-23-2021,301927,4806,,,10363.695777386165,1302135.0,1.5917754954012062,44696.00599180178
3516,Kentucky,03-23-2021,421999,5814,,,9445.610723971964,4101147.0,1.3777283832426144,91796.04236926023
3517,Louisiana,03-23-2021,441771,10037,,,9502.916240211978,5921236.0,2.271991597456601,127371.44300220661
3518,Maine,03-23-2021,48773,731,,,3628.3711200316616,1709350.0,1.4987800627396306,127163.72119873947
3519,Maryland,03-23-2021,401427,8195,,,6639.8982413888925,8511991.0,2.0414670662411845,140794.60044196848
3520,Massachusetts,03-23-2021,617695,16915,,,8961.838681825746,18045581.0,2.738406495114904,261814.6267038259
3521,Michigan,03-23-2021,701378,16932,,,7023.0103424931385,11160380.0,2.4141048051122214,111750.67391072086
3522,Minnesota,03-23-2021,507231,6857,,,8994.044292251692,7469658.0,1.351849551782127,132449.38676849837
3523,Mississippi,03-23-2021,303238,6977,,,10188.93879305102,1818302.0,2.3008330090555935,61095.79863104973
3524,Missouri,03-23-2021,576071,8773,,,9386.195650686248,4755127.0,1.5229025588859706,77477.51989921511
3525,Montana,03-23-2021,103452,1419,,,9679.465707565088,1171632.0,1.3716506205776593,109623.51395706124
3526,Nebraska,03-23-2021,206707,2137,,,10685.801547553569,2524603.0,1.0338304943712595,130510.36802990887
3527,Nevada,03-23-2021,301481,5188,,,9787.848407678051,2889644.0,1.720838129102663,93814.85872793457
3528,New Hampshire,03-23-2021,81132,1218,,,5966.856192234967,1591316.0,1.5012572104718236,117033.39900905412
3529,New Jersey,03-23-2021,873840,24242,,,9838.11424885079,11645915.0,2.774192071775153,131115.35555983376
3530,New Mexico,03-23-2021,190064,3903,,,9064.353840966523,2926336.0,2.0535188147150434,139560.06903758008
3531,New York,03-23-2021,1788874,49462,,,9195.612052723922,42950868.0,2.764979534612276,220786.66214375867
3532,North Carolina,03-23-2021,899164,11854,,,8573.196019406405,10261464.0,1.318335698493267,97839.26215693924
3533,North Dakota,03-23-2021,101865,1494,,,13367.022630704587,1449609.0,1.4666470328375791,190221.9242003932
3534,Ohio,03-23-2021,1002822,18942,,,8579.120719302598,10724326.0,1.8329274786552352,91746.37910532037
3535,Oklahoma,03-23-2021,436929,4788,,,11009.279572683246,3688487.0,1.0990877663359608,93214.9111024569
3536,Oregon,03-23-2021,162016,2367,,,3841.301626915097,4073496.0,1.4609668180920403,96580.13290065264
3537,Pennsylvania,03-23-2021,994694,24817,,,7757.0836844181,11317698.0,2.5006520243972927,88405.77819587254
3538,Rhode Island,03-23-2021,134336,2606,,,12680.851947541963,3361947.0,1.9399118627918053,317356.12317236525
3539,South Carolina,03-23-2021,542912,9030,,,10544.613664693748,5475940.0,1.663252976541318,106355.48993399127
3540,South Dakota,03-23-2021,116100,1923,,,13123.700770579399,712963.0,1.6563307493540051,80591.84386300258
3541,Tennessee,03-23-2021,803104,11747,,,11759.899513469707,7095011.0,1.462699725066741,103892.66696089454
3542,Texas,03-23-2021,2762270,47527,,,9526.422045945075,20793857.0,1.7205776408533562,71713.14091129013
3543,Utah,03-23-2021,382171,2077,,,11920.648991658654,3016876.0,0.5434739946254425,94102.16852497756
3544,Vermont,03-23-2021,17933,220,,,2873.9288673358033,1255480.0,1.226788602018625,201202.26478351388
3545,Virginia,03-23-2021,607234,10137,,,7114.201257123322,6324508.0,1.6693729270758884,74096.3496185762
3546,Washington,03-23-2021,356536,5186,,,4682.088113385178,5711583.0,1.4545515740345996,75005.42686548582
3547,West Virginia,03-23-2021,138429,2613,,,7724.198963589482,2392677.0,1.8876102550766096,133508.96996730738
3548,Wisconsin,03-23-2021,629787,7240,,,10816.55884806938,7414068.0,1.1495950218089608,127336.2308615263
3549,Wyoming,03-23-2021,55799,695,,,9641.14596922035,672655.0,1.2455420348034911,116223.67859506287
3550,Alabama,03-24-2021,512711,10487,,,10456.69294550379,2381554.0,2.0454017955534405,48571.571335774606
3551,Alaska,03-24-2021,61914,312,,,8451.97492977192,1849135.0,0.5046094129063562,252771.18974225785
3552,Arizona,03-24-2021,837849,16842,,,11510.943480835977,8355452.0,2.010147413197366,114792.92298354224
3553,Arkansas,03-24-2021,329177,5560,,,10907.832317804605,2819737.0,1.689060900366672,93436.71756018617
3554,California,03-24-2021,3650638,58067,,,9236.956877875487,52525010.0,1.5884749736076151,132933.5734919293
3555,Colorado,03-24-2021,453520,6077,,,7875.339310570931,6763424.0,1.3399629564297053,117446.32849986525
3556,Connecticut,03-24-2021,302022,7852,,,8471.183385797553,6970161.0,2.599810609823125,195500.69882172171
3557,Delaware,03-24-2021,92819,1535,,,9531.981054957874,1527022.0,1.6537562352535582,156816.43601529734
3558,Florida,03-24-2021,2021656,32850,,,9412.798005674436,23272104.0,1.6249055229969886,108354.54405648043
3559,Georgia,03-24-2021,1049397,18660,,,9883.726022783494,7656010.0,1.7781640313437146,72107.9870322582
3560,Hawaii,03-24-2021,29974,457,,,2068.760452922298,1225693.0,1.5567921887269127,86568.06547484518
3561,Idaho,03-24-2021,178544,1952,,,9990.906878037453,667598.0,1.0932879290258983,37357.230990478805
3562,Illinois,03-24-2021,1227613,23408,,,9687.739433819339,19726135.0,1.9067898433789805,155669.29962157767
3563,Indiana,03-24-2021,680046,12975,,,10101.364795173775,8681198.0,1.9079591674680831,128950.02375888248
3564,Iowa,03-24-2021,347592,5689,,,11016.934648042674,1355863.0,1.6366889916914082,42974.10200090648
3565,Kansas,03-24-2021,302497,4836,,,10383.26112461616,1302135.0,1.5986935407623877,44696.00599180178
3566,Kentucky,03-24-2021,422694,5863,,,9461.166920676604,4105112.0,1.3870554112431217,91884.79103103562
3567,Louisiana,03-24-2021,442221,10056,,,9512.596170103472,5938201.0,2.273976134104893,127736.37635911595
3568,Maine,03-24-2021,48972,731,,,3643.1753324624387,1711825.0,1.49268970023687,127347.84394128305
3569,Maryland,03-24-2021,402600,8214,,,6659.3005253337915,8524947.0,2.0402384500745154,141008.90222439825
3570,Massachusetts,03-24-2021,619816,16970,,,8992.61124732191,18094681.0,2.737909315022523,262526.994910267
3571,Michigan,03-24-2021,706550,16949,,,7074.7984075470395,11183009.0,2.398839431038143,111977.26171507213
3572,Minnesota,03-24-2021,508541,6866,,,9017.272758222522,7480929.0,1.3501369604417344,132649.24023411458
3573,Mississippi,03-24-2021,303625,6981,,,10201.94217426614,1818531.0,2.299217785096748,61103.49313828037
3574,Missouri,03-24-2021,576914,8785,,,9399.931046034268,4770293.0,1.5227572913813845,77724.62666771814
3575,Montana,03-24-2021,103666,1431,,,9699.488574802252,1175353.0,1.3803947292265546,109971.66857850742
3576,Nebraska,03-24-2021,206939,2165,,,10697.794880914471,2534469.0,1.0462020208853815,131020.39487016182
3577,Nevada,03-24-2021,301727,5203,,,9795.835016148532,2895551.0,1.7244064999154864,94006.63472889038
3578,New Hampshire,03-24-2021,81521,1228,,,5995.465212828314,1594339.0,1.5063603243336072,117255.72566523329
3579,New Jersey,03-24-2021,877936,24292,,,9884.229002081694,11784885.0,2.766944287510707,132679.9471751899
3580,New Mexico,03-24-2021,190275,3909,,,9074.41665486313,2932542.0,2.054394954670871,139856.03976289913
3581,New York,03-24-2021,1816518,49717,,,9337.714570612548,43094389.0,2.7369395734036215,221524.4242429445
3582,North Carolina,03-24-2021,901262,11894,,,8593.199673076608,10273869.0,1.3197050358275395,97957.53924167657
3583,North Dakota,03-24-2021,102001,1495,,,13384.868947670922,1450582.0,1.4656719051774003,190349.6041004537
3584,Ohio,03-24-2021,1004670,18953,,,8594.93031969955,10747356.0,1.8295559736032727,91943.40026178234
3585,Oklahoma,03-24-2021,437439,4850,,,11021.940772373615,3699748.0,1.1120409964804476,93499.49746915
3586,Oregon,03-24-2021,162383,2368,,,3850.0029755292944,4085646.0,1.4582807313573465,96868.20207139515
3587,Pennsylvania,03-24-2021,999311,24857,,,7805.904223164072,11345465.0,2.48741382812758,88622.67417977004
3588,Rhode Island,03-24-2021,134807,2606,,,12725.3127120972,3373765.0,1.9331340360663765,318471.701336938
3589,South Carolina,03-24-2021,543925,9055,,,10564.288480579811,5489821.0,1.6647515742060026,106625.09123637476
3590,South Dakota,03-24-2021,116370,1924,,,13154.221004929585,717288.0,1.6533470825814214,81080.73280213054
3591,Tennessee,03-24-2021,804492,11792,,,11780.224079808191,7106932.0,1.465769703116998,104067.22687106817
3592,Texas,03-24-2021,2766259,47689,,,9540.1791723452,20833344.0,1.7239528185900164,71849.32232271197
3593,Utah,03-24-2021,382733,2082,,,11938.17885324761,3024441.0,0.5439823584587689,94338.13543408868
3594,Vermont,03-24-2021,18028,222,,,2889.1534946930155,1258372.0,1.231417794541824,201665.73449211445
3595,Virginia,03-24-2021,608704,10143,,,7131.423408465263,6337388.0,1.6663271475134056,74247.24846842939
3596,Washington,03-24-2021,357499,5200,,,4694.734384317679,5733615.0,1.4545495232154495,75294.75463410976
3597,West Virginia,03-24-2021,138818,2619,,,7745.904772320574,2402189.0,1.8866429425578808,134039.72999982702
3598,Wisconsin,03-24-2021,631301,7263,,,10842.561719033654,7414086.0,1.1504813076488078,127336.54001058664
3599,Wyoming,03-24-2021,55887,695,,,9656.350916357242,673358.0,1.243580796965305,116345.14538866785
3600,Alabama,03-25-2021,513138,10504,,,10465.401570611757,2386128.0,2.0470126944408715,48664.857638453366
3601,Alaska,03-25-2021,62063,313,,,8471.932690401822,1857100.0,0.5050342067897251,253859.9812725123
3602,Arizona,03-25-2021,837987,16874,,,11512.839419364705,8369437.0,2.0136350563910894,114985.05849313828
3603,Arkansas,03-25-2021,329511,5571,,,10918.899968321335,2827904.0,1.6906871090798183,93707.344810995
3604,California,03-25-2021,3653168,58375,,,9245.665575434721,52630376.0,1.5995431910057245,133200.24034081807
3605,Colorado,03-25-2021,454893,6082,,,7899.181348129174,6791625.0,1.337017716254152,117936.0366580444
3606,Connecticut,03-25-2021,303510,7862,,,8512.919156297936,6988912.0,2.5903594609732794,196026.6312361389
3607,Delaware,03-25-2021,93038,1536,,,9554.471103881431,1529900.0,1.6509383262752857,157111.9901742106
3608,Florida,03-25-2021,2027429,32957,,,9439.67700135261,23272104.0,1.6255563080137454,108354.54405648043
